"hydroYear","Date","MRD","MRS"
"1979",1979-11-01,2361.66666666667,17.7318004012333
"1979",1979-12-01,3508.70967741935,18.9641618491935
"1979",1980-01-01,2509.67741935484,12.6275977957712
"1979",1980-02-01,4575.51724137931,18.7757524920165
"1979",1980-03-01,1863.22580645161,9.35466443809677
"1979",1980-04-01,2534.33333333333,8.00153757726667
"1979",1980-05-01,2201.29032258065,4.57981144296774
"1979",1980-06-01,2415.66666666667,3.12527038243333
"1979",1980-07-01,4655.16129032258,21.5603017379355
"1979",1980-08-01,2556.12903225806,6.87759325274194
"1979",1980-09-01,1705,11.1986710533333
"1980",1980-10-01,1698.70967741935,7.32357583093548
"1980",1980-11-01,1741,9.64578540115398
"1980",1980-12-01,2606.77419354839,28.9325331637621
"1980",1981-01-01,3157.09677419355,39.7329307638048
"1980",1981-02-01,2966.07142857143,4.86333620216706
"1980",1981-03-01,3897.41935483871,19.7117103672221
"1980",1981-04-01,2709,1.18024696603333
"1980",1981-05-01,2212.90322580645,12.0434720394516
"1980",1981-06-01,2465,13.0085240889667
"1980",1981-07-01,2227.74193548387,15.7635113294194
"1980",1981-08-01,2296.12903225806,11.8808274820968
"1980",1981-09-01,1637,9.1748785401
"1981",1981-10-01,3721.61290322581,20.7319763073871
"1981",1981-11-01,2807.66666666667,15.2234565032333
"1981",1981-12-01,5129.35483870968,22.2297587108513
"1981",1982-01-01,5205.48387096774,14.414476203238
"1981",1982-02-01,3683.57142857143,7.01780054735714
"1981",1982-03-01,2770.64516129032,6.88958406477419
"1981",1982-04-01,2426,1.460485774
"1981",1982-05-01,2166.77419354839,9.16886376090322
"1981",1982-06-01,2615.33333333333,7.52149847843333
"1981",1982-07-01,2414.83870967742,1.94237812870968
"1981",1982-08-01,2214.83870967742,10.0912650539355
"1981",1982-09-01,1646.66666666667,2.73324017126667
"1982",1982-10-01,2668.70967741935,20.6355858474194
"1982",1982-11-01,2096.33333333333,8.7611503821
"1982",1982-12-01,3945.8064516129,15.6355359546452
"1982",1983-01-01,3396.45161290323,17.4738267696774
"1982",1983-02-01,3148.21428571429,16.4135574356555
"1982",1983-03-01,3050.64516129032,12.4060967580645
"1982",1983-04-01,5011.33333333333,9.7161084025
"1982",1983-05-01,4377.74193548387,19.3873175818387
"1982",1983-06-01,3499.66666666667,4.61913563896667
"1982",1983-07-01,2014.1935483871,5.13198187109677
"1982",1983-08-01,1499.35483870968,4.37658548119355
"1982",1983-09-01,1616.66666666667,4.7256416977
"1983",1983-10-01,1245.48387096774,4.49331445151613
"1983",1983-11-01,996.466666666667,8.23101045336667
"1983",1983-12-01,1749.03225806452,24.0275523474839
"1983",1984-01-01,2911.29032258065,23.1274984018158
"1983",1984-02-01,4041.37931034483,19.1446659952776
"1983",1984-03-01,1711.93548387097,3.35509890519845
"1983",1984-04-01,2353.66666666667,3.49203238576667
"1983",1984-05-01,2248.70967741935,24.4788454117097
"1983",1984-06-01,3077.33333333333,12.3111186912
"1983",1984-07-01,1935.8064516129,11.4318662935806
"1983",1984-08-01,1705.48387096774,2.48410883880645
"1983",1984-09-01,2386.33333333333,16.8805309129333
"1984",1984-10-01,2588.70967741935,32.6788869745806
"1984",1984-11-01,1928.66666666667,11.7518587127667
"1984",1984-12-01,1880.32258064516,8.42477272667912
"1984",1985-01-01,1736.12903225806,64.5950030841933
"1984",1985-02-01,2683.21428571429,15.9156566299198
"1984",1985-03-01,1910.96774193548,6.74636483563639
"1984",1985-04-01,2395,9.79459382523333
"1984",1985-05-01,2669.03225806452,17.1612981189677
"1984",1985-06-01,2696,20.8093832636
"1984",1985-07-01,2031.29032258065,10.015725157129
"1984",1985-08-01,1637.09677419355,10.3666057987742
"1984",1985-09-01,1530,4.4568104983
"1985",1985-10-01,902.548387096774,2.99070313522581
"1985",1985-11-01,1022.9,13.4285402217714
"1985",1985-12-01,1308.35483870968,20.314188192757
"1985",1986-01-01,3407.74193548387,31.7943054216474
"1985",1986-02-01,1677.5,8.78626545920998
"1985",1986-03-01,2148.38709677419,16.3187941862638
"1985",1986-04-01,3926,18.8238554303667
"1985",1986-05-01,3050.32258064516,10.1500562456452
"1985",1986-06-01,3399.33333333333,14.4184816415333
"1985",1986-07-01,2077.09677419355,3.431329741
"1985",1986-08-01,1619.35483870968,2.83819453506452
"1985",1986-09-01,1662,10.7501553285667
"1986",1986-10-01,1621,16.9301677737742
"1986",1986-11-01,1906.66666666667,9.0972766304
"1986",1986-12-01,2038.70967741935,23.7110863501544
"1986",1987-01-01,3187.09677419355,22.9121951619763
"1986",1987-02-01,2072.5,8.57009642825038
"1986",1987-03-01,3794.83870967742,22.2936325097394
"1986",1987-04-01,2748.33333333333,2.4068088157
"1986",1987-05-01,2709.35483870968,11.5157569024194
"1986",1987-06-01,4098,12.6674444024667
"1986",1987-07-01,3488.06451612903,11.1587086153226
"1986",1987-08-01,2812.58064516129,6.86136876587097
"1986",1987-09-01,2025.66666666667,6.30951970803333
"1987",1987-10-01,2094.1935483871,12.7260097107742
"1987",1987-11-01,2064,18.2654311464
"1987",1987-12-01,2289.67741935484,10.556348091871
"1987",1988-01-01,2787.74193548387,18.1217720920968
"1987",1988-02-01,3893.10344827586,11.9788915415172
"1987",1988-03-01,5278.06451612903,25.534268431604
"1987",1988-04-01,4373.66666666667,4.57690498736667
"1987",1988-05-01,2609.67741935484,1.44787029758065
"1987",1988-06-01,2518.33333333333,4.18015331426667
"1987",1988-07-01,2041.29032258065,21.1831215266452
"1987",1988-08-01,1523.22580645161,9.02841948858065
"1987",1988-09-01,1618.33333333333,10.7060127272333
"1988",1988-10-01,1919.03225806452,11.716244917129
"1988",1988-11-01,1339,4.2864870844
"1988",1988-12-01,3688.70967741935,23.2431628804839
"1988",1989-01-01,1936.12903225806,7.205861863
"1988",1989-02-01,1581.78571428571,8.98559631617857
"1988",1989-03-01,2578.70967741935,14.7985373166774
"1988",1989-04-01,3136.33333333333,11.7227083227333
"1988",1989-05-01,2048.70967741935,2.18615115464516
"1988",1989-06-01,1525.66666666667,13.7628761575667
"1988",1989-07-01,1623.54838709677,8.09466579480645
"1988",1989-08-01,1563.22580645161,1.6990875273871
"1988",1989-09-01,1333.33333333333,7.35318480796667
"1989",1989-10-01,1120.93548387097,7.24546252683871
"1989",1989-11-01,1387.86666666667,8.60894913026667
"1989",1989-12-01,2146.06451612903,19.063865469
"1989",1990-01-01,1591.93548387097,11.9087377924516
"1989",1990-02-01,3128.57142857143,15.6659783549807
"1989",1990-03-01,2884.1935483871,10.212294006871
"1989",1990-04-01,1648.33333333333,5.5472548161
"1989",1990-05-01,1559.35483870968,1.97381855119355
"1989",1990-06-01,1916,11.6829037602333
"1989",1990-07-01,2030.32258064516,9.59691033216129
"1989",1990-08-01,1172.90322580645,2.61803864351613
"1989",1990-09-01,1171.93333333333,12.6737300262667
"1990",1990-10-01,1251.51612903226,6.02340292687097
"1990",1990-11-01,2523.66666666667,19.3067050494
"1990",1990-12-01,2030.96774193548,15.0300930492903
"1990",1991-01-01,3916.45161290323,12.3856012027742
"1990",1991-02-01,1402.14285714286,22.9469030599966
"1990",1991-03-01,1880.96774193548,6.70645161290323
"1990",1991-04-01,1383.66666666667,3.94333333333333
"1990",1991-05-01,1581.93548387097,4.17741935483871
"1990",1991-06-01,1831.66666666667,8.92
"1990",1991-07-01,1880.64516129032,11.7612903225806
"1990",1991-08-01,1322.38709677419,9.81935483870968
"1990",1991-09-01,888.966666666667,5.74
"1991",1991-10-01,1112.8064516129,4.08709677419355
"1991",1991-11-01,1683.46666666667,18.76
"1991",1991-12-01,2089.45161290323,15.8
"1991",1992-01-01,1643.87096774194,5.64193548387097
"1991",1992-02-01,1790.34482758621,3.96896551724138
"1991",1992-03-01,2415.16129032258,13.2161290322581
"1991",1992-04-01,2264.66666666667,8.2
"1991",1992-05-01,1924.51612903226,6.50967741935484
"1991",1992-06-01,2042.66666666667,8.47
"1991",1992-07-01,1786.12903225806,10.8612903225806
"1991",1992-08-01,1253.22580645161,9.96774193548387
"1991",1992-09-01,1225.9,6.87
"1992",1992-10-01,1188.41935483871,14.841935483871
"1992",1992-11-01,3098.33333333333,23.86
"1992",1992-12-01,3406.45161290323,12.4483870967742
"1992",1993-01-01,2584.83870967742,11.958064516129
"1992",1993-02-01,1714.28571428571,6.60857160792627
"1992",1993-03-01,1321.29032258065,1.12374200028304
"1992",1993-04-01,1505.66666666667,7.72333333333333
"1992",1993-05-01,1455.8064516129,6.15483870967742
"1992",1993-06-01,1596.33333333333,5.72
"1992",1993-07-01,1986.45161290323,13.1903225806452
"1992",1993-08-01,1629.03225806452,5.95806451612903
"1992",1993-09-01,1743.66666666667,30.6366666666667
"1993",1993-10-01,2446.45161290323,16.7612903225806
"1993",1993-11-01,1623.66666666667,10.08
"1993",1993-12-01,4331.93548387097,26.6414055667149
"1993",1994-01-01,4902.25806451613,21.8648848416414
"1993",1994-02-01,2945.71428571429,7.14678331312281
"1993",1994-03-01,2893.54838709677,16.9943217131282
"1993",1994-04-01,3405,16.0433333333333
"1993",1994-05-01,2642.58064516129,5.82258064516129
"1993",1994-06-01,2698.33333333333,8.79333333333333
"1993",1994-07-01,1813.87096774194,7.65483870967742
"1993",1994-08-01,1495.8064516129,11.541935483871
"1993",1994-09-01,1880.66666666667,17.03
"1994",1994-10-01,1398.70967741935,9.10967741935484
"1994",1994-11-01,1599,15.75
"1994",1994-12-01,1900.64516129032,13.9387096774194
"1994",1995-01-01,4490.64516129032,27.5852469836508
"1994",1995-02-01,4908.57142857143,21.2964285714286
"1994",1995-03-01,3758.06451612903,12.6040014931153
"1994",1995-04-01,3229.66666666667,9.10533719054794
"1994",1995-05-01,2750.64516129032,10.341935483871
"1994",1995-06-01,3382,9.31
"1994",1995-07-01,2278.06451612903,1.3741935483871
"1994",1995-08-01,1633.22580645161,2.9
"1994",1995-09-01,2165.33333333333,8.57333333333333
"1995",1995-10-01,1536.77419354839,6.5258064516129
"1995",1995-11-01,1505,6.61333333333333
"1995",1995-12-01,1882.90322580645,12.2087410157891
"1995",1996-01-01,1820,0.887314555074906
"1995",1996-02-01,1534.8275862069,17.5661502620722
"1995",1996-03-01,1383.87096774194,1.60322580645161
"1995",1996-04-01,1313,2.15666666666667
"1995",1996-05-01,1630.32258064516,6.65161290322581
"1995",1996-06-01,1770,3.68333333333333
"1995",1996-07-01,1860.96774193548,11.358064516129
"1995",1996-08-01,1493.22580645161,18.5548387096774
"1995",1996-09-01,1199,12.1166666666667
"1996",1996-10-01,1394.51612903226,13.1903225806452
"1996",1996-11-01,2370.33333333333,14.2917390951398
"1996",1996-12-01,2658.70967741935,11.4074332946931
"1996",1997-01-01,1627.74193548387,18.7525324359704
"1996",1997-02-01,2637.5,16.2607142857143
"1996",1997-03-01,2660.64516129032,5.36129032258065
"1996",1997-04-01,1436.66666666667,7.84333333333333
"1996",1997-05-01,1761.29032258065,21.8548387096774
"1996",1997-06-01,1887,17.4133333333333
"1996",1997-07-01,2530,15.2032258064516
"1996",1997-08-01,1766.12903225806,5.58709677419355
"1996",1997-09-01,1328.5,11.08
"1997",1997-10-01,1116.61290322581,12.1741935483871
"1997",1997-11-01,1100.03333333333,5.92333333333333
"1997",1997-12-01,2159.12903225806,13.7548387096774
"1997",1998-01-01,2573.87096774194,9.70645161290323
"1997",1998-02-01,1307.85714285714,0.485714285714286
"1997",1998-03-01,1885.8064516129,12.3
"1997",1998-04-01,2225.33333333333,18.2
"1997",1998-05-01,1702.58064516129,6.56451612903226
"1997",1998-06-01,1585.33333333333,22.13
"1997",1998-07-01,1363.54838709677,9.01935483870968
"1997",1998-08-01,1099.25806451613,10.0096774193548
"1997",1998-09-01,1876.66666666667,29
"1998",1998-10-01,2333.54838709677,23.041935483871
"1998",1998-11-01,4609.33333333333,18.8
"1998",1998-12-01,2571.93548387097,10.5945946971369
"1998",1999-01-01,2485.16129032258,18.9557326234699
"1998",1999-02-01,3721.42857142857,35.7605990647667
"1998",1999-03-01,4414.83870967742,16.3290322580645
"1998",1999-04-01,3045.66666666667,9.81666666666667
"1998",1999-05-01,3518.06451612903,5.38387096774194
"1998",1999-06-01,3282,7.34666666666667
"1998",1999-07-01,2451.61290322581,9.79354838709677
"1998",1999-08-01,1766.77419354839,11.7806451612903
"1998",1999-09-01,1320,4.92333333333333
"1999",1999-10-01,1718.06451612903,11.2548387096774
"1999",1999-11-01,1642,10.241796332095
"1999",1999-12-01,3588.06451612903,20.2078616230755
"1999",2000-01-01,2688.06451612903,9.03548387096774
"1999",2000-02-01,3810.34482758621,21.4817938688158
"1999",2000-03-01,3380,10.4451612903226
"1999",2000-04-01,2388,5.46
"1999",2000-05-01,2150.32258064516,11.1354838709677
"1999",2000-06-01,2128,10.1733333333333
"1999",2000-07-01,2260,21.9225806451613
"1999",2000-08-01,2114.83870967742,11.8258064516129
"1999",2000-09-01,1746,19.08
"2000",2000-10-01,1884.51612903226,13.3
"2000",2000-11-01,2395.66666666667,10.4166666666667
"2000",2000-12-01,2291.29032258065,6.53389571780032
"2000",2001-01-01,3049.03225806452,17.8822576469426
"2000",2001-02-01,2921.42857142857,12.8698014209674
"2000",2001-03-01,5096.45161290323,16.6999058250763
"2000",2001-04-01,4132.33333333333,14.7
"2000",2001-05-01,2951.93548387097,3.20322580645161
"2000",2001-06-01,2614,8.42
"2000",2001-07-01,2260.32258064516,14.3645161290323
"2000",2001-08-01,1648.06451612903,3.23548387096774
"2000",2001-09-01,2174.66666666667,23.8033333333333
"2001",2001-10-01,1771.93548387097,9.9
"2001",2001-11-01,1899,14.21
"2001",2001-12-01,2513.22580645161,16.8838709677419
"2001",2002-01-01,2937.74193548387,10.1548387096774
"2001",2002-02-01,4369.64285714286,21.5428571428571
"2001",2002-03-01,4243.54838709677,11.5612903225806
"2001",2002-04-01,1996.33333333333,11.5533333333333
"2001",2002-05-01,2604.83870967742,10.2032258064516
"2001",2002-06-01,2141,7.51333333333333
"2001",2002-07-01,1897.41935483871,10.4322580645161
"2001",2002-08-01,2038.70967741935,12.6903225806452
"2001",2002-09-01,1771.33333333333,3.53666666666667
"2002",2002-10-01,2393.54838709677,9.00967741935484
"2002",2002-11-01,4692.66666666667,18.7066666666667
"2002",2002-12-01,3233.87096774194,10.9548387096774
"2002",2003-01-01,4473.22580645161,16.7635045262036
"2002",2003-02-01,2594.64285714286,6.60414842687095
"2002",2003-03-01,2097.74193548387,8.30967741935484
"2002",2003-04-01,1522.66666666667,2.41
"2002",2003-05-01,1749.67741935484,5.16451612903226
"2002",2003-06-01,1613,3.91
"2002",2003-07-01,1220.64516129032,9.70645161290322
"2002",2003-08-01,968.709677419355,3.11612903225807
"2002",2003-09-01,868.866666666667,7.42
"2003",2003-10-01,1208.83870967742,16.3
"2003",2003-11-01,1109.33333333333,6.69333333333333
"2003",2003-12-01,1294.45161290323,9.92903225806452
"2003",2004-01-01,3020.64516129032,13.6263645756264
"2003",2004-02-01,2266.55172413793,11.9448582248827
"2003",2004-03-01,1602.58064516129,7.99208924361944
"2003",2004-04-01,1635.66666666667,4.58333333333333
"2003",2004-05-01,1943.54838709677,5.25161290322581
"2003",2004-06-01,1994,6.46333333333333
"2003",2004-07-01,1594.51612903226,7.57096774193548
"2003",2004-08-01,1483.54838709677,15.1
"2003",2004-09-01,1384.33333333333,12.6933333333333
"2004",2004-10-01,1497.74193548387,9
"2004",2004-11-01,1777.66666666667,21.497488057657
"2004",2004-12-01,1561.61290322581,9.02389076014823
"2004",2005-01-01,2198.06451612903,16.063704848394
"2004",2005-02-01,2576.78571428571,20.6774630830725
"2004",2005-03-01,2134.1935483871,7.35728098831717
"2004",2005-04-01,2646,7.44
"2004",2005-05-01,2456.12903225806,9.28387096774193
"2004",2005-06-01,1669.66666666667,6.24
"2004",2005-07-01,1517.41935483871,9.63225806451613
"2004",2005-08-01,1790.32258064516,15.8967741935484
"2004",2005-09-01,1712,5.86
"2005",2005-10-01,1254.83870967742,13.1612903225806
"2005",2005-11-01,968.666666666667,11.5613991479463
"2005",2005-12-01,1270.32258064516,10.2786823107826
"2005",2006-01-01,1328.51612903226,6.35513308333284
"2005",2006-02-01,1738.35714285714,12.4343954799848
"2005",2006-03-01,2848.38709677419,14.7892914120755
"2005",2006-04-01,3862,7.05666666666667
"2005",2006-05-01,2654.1935483871,18.0193548387097
"2005",2006-06-01,2477.66666666667,6.54
"2005",2006-07-01,1430.64516129032,1.60967741935484
"2005",2006-08-01,1624.51612903226,22.8258064516129
"2005",2006-09-01,1881.33333333333,4.59
"2006",2006-10-01,2100.64516129032,6.36451612903226
"2006",2006-11-01,1457,15.1766666666667
"2006",2006-12-01,1714.83870967742,14.2129032258065
"2006",2007-01-01,2729.03225806452,18.3870967741935
"2006",2007-02-01,2746.07142857143,14.4892857142857
"2006",2007-03-01,3410.32258064516,13.6967741935484
"2006",2007-04-01,1789.66666666667,0.98
"2006",2007-05-01,1660.96774193548,15.2967741935484
"2006",2007-06-01,2400,12.5933333333333
"2006",2007-07-01,2580,11.1838709677419
"2006",2007-08-01,2751.61290322581,25.3
"2006",2007-09-01,1843.33333333333,7.49
"2007",2007-10-01,1408.70967741935,6.13870967741935
"2007",2007-11-01,1652,18.1133333333333
"2007",2007-12-01,3038.38709677419,14.1967741935484
"2007",2008-01-01,2272.90322580645,10.4387096774194
"2007",2008-02-01,1994.13793103448,7.50144759426615
"2007",2008-03-01,3324.51612903226,13.1510995174071
"2007",2008-04-01,3304.33333333333,10.5965782502201
"2007",2008-05-01,2131.61290322581,8.13548387096774
"2007",2008-06-01,2212.66666666667,13.1133333333333
"2007",2008-07-01,1871.61290322581,20.2193548387097
"2007",2008-08-01,1747.74193548387,16.8290322580645
"2007",2008-09-01,1738.33333333333,5.14
"2008",2008-10-01,1425.48387096774,13.5193548387097
"2008",2008-11-01,1689.33333333333,9.65659419917278
"2008",2008-12-01,2080.96774193548,9.42879065444064
"2008",2009-01-01,1633.87096774194,23.0334968652703
"2008",2009-02-01,2031.78571428571,10.5678571428571
"2008",2009-03-01,3118.38709677419,15.5709677419355
"2008",2009-04-01,2470.66666666667,2.80666666666667
"2008",2009-05-01,1967.41935483871,1.81612903225806
"2008",2009-06-01,1884.66666666667,8.58333333333333
"2008",2009-07-01,2147.09677419355,20.958064516129
"2008",2009-08-01,1625.48387096774,6.79677419354839
"2008",2009-09-01,1083.63333333333,3.22
"2009",2009-10-01,965.838709677419,21.1806451612903
"2009",2009-11-01,1495.66666666667,18.7466666666667
"2009",2009-12-01,2441.61290322581,37.0370935077319
"2009",2010-01-01,2481.61290322581,37.8428447572919
"2009",2010-02-01,2409.28571428571,25.0720727206705
"2009",2010-03-01,2660.64516129032,7.45806451612903
"2009",2010-04-01,1794.66666666667,1.65666666666667
"2009",2010-05-01,1822.58064516129,10.241935483871
"2009",2010-06-01,2370,3.53333333333333
"2009",2010-07-01,1624.83870967742,10.4967741935484
"2009",2010-08-01,2438.38709677419,26.8483870967742
"2009",2010-09-01,2101,13.08
"2010",2010-10-01,1484.1935483871,7.44516129032258
"2010",2010-11-01,2115.66666666667,19.9166666666667
"2010",2010-12-01,3372.25806451613,95.7616660025679
"2010",2011-01-01,4550,49.670938360061
"2010",2011-02-01,2000.71428571429,10.7968210106511
"2010",2011-03-01,1437.09677419355,4.10591100721527
"2010",2011-04-01,1179,3.00333333333333
"2010",2011-05-01,966.161290322581,1.04193548387097
"2010",2011-06-01,1276.1,11.3033333333333
"2010",2011-07-01,1680.96774193548,11.1451612903226
"2010",2011-08-01,1626.12903225806,19.7838709677419
"2010",2011-09-01,1302.66666666667,5.47333333333333
"2011",2011-10-01,1331.48387096774,11.0870967741935
"2011",2011-11-01,898.533333333333,0.503333333333333
"2011",2011-12-01,2546.03225806452,20.8664476751927
"2011",2012-01-01,4094.83870967742,19.6935483870968
"2011",2012-02-01,1831.72413793103,2.43103448275862
"2011",2012-03-01,1596.12903225806,5.07741935483871
"2011",2012-04-01,1626.66666666667,7.62
"2011",2012-05-01,1990,4.55161290322581
"2011",2012-06-01,2292,10.9266666666667
"2011",2012-07-01,2147.74193548387,13.3161290322581
"2011",2012-08-01,1302.58064516129,7.03225806451613
"2011",2012-09-01,1510.66666666667,5.10666666666667
"2012",2012-10-01,1945.48387096774,13.9612903225806
"2012",2012-11-01,2157.66666666667,8.74
"2012",2012-12-01,3826.12903225806,28.3148362689941
"2012",2013-01-01,2750.32258064516,26.6071411389856
"2012",2013-02-01,3628.92857142857,24.9482401485669
"2012",2013-03-01,2183.87096774194,9.2124926668297
"2012",2013-04-01,2394,3.08180000159046
"2012",2013-05-01,3145.16129032258,14.1161290322581
"2012",2013-06-01,3962.33333333333,8.64333333333333
"2012",2013-07-01,2014.51612903226,4.91290322580645
"2012",2013-08-01,1518.38709677419,2.57096774193548
"2012",2013-09-01,1677.33333333333,12.79
"2013",2013-10-01,2119.03225806452,11.9774193548387
"2013",2013-11-01,3137,10.97
"2013",2013-12-01,1951.29032258065,11.6774193548387
"2013",2014-01-01,2506.45161290323,7.96129032258065
"2013",2014-02-01,2406.42857142857,6.21428571428571
"2013",2014-03-01,1606.12903225806,1.60645161290323
"2013",2014-04-01,1204.33333333333,3.90666666666667
"2013",2014-05-01,1681.61290322581,25.0032258064516
"2013",2014-06-01,1284,9.28333333333333
"2013",2014-07-01,2192.90322580645,29.541935483871
"2013",2014-08-01,2556.77419354839,11.3322580645161
"2013",2014-09-01,1833.66666666667,5.32666666666667
